origin_city,dest_city,dest_country,n_passengers_in,n_passengers_out,year,month
Canberra,Nadi,Fiji,816,860,2025,2
Darwin,Denpasar,Indonesia,3422,2691,2025,2
Darwin,Dili,East Timor,932,871,2025,2
Darwin,Hong Kong,Hong Kong (SAR),NA,NA,2025,2
Darwin,Singapore,Singapore,4184,3665,2025,2
Gold Coast,Auckland,New Zealand,9429,9855,2025,2
Gold Coast,Christchurch,New Zealand,2618,2754,2025,2
Gold Coast,Denpasar,Indonesia,1861,1598,2025,2
Gold Coast,Hong Kong,Hong Kong (SAR),1688,1365,2025,2
Gold Coast,Queenstown,New Zealand,1688,1774,2025,2
Gold Coast,Wellington,New Zealand,2013,2054,2025,2
Hobart,Auckland,New Zealand,1834,1735,2025,2
Melbourne,Abu Dhabi,United Arab Emirates,7518,5792,2025,2
Melbourne,Auckland,New Zealand,45081,42433,2025,2
Melbourne,Bandar Seri Begawan,Brunei,4235,1815,2025,2
Melbourne,Bangkok,Thailand,21565,14343,2025,2
Melbourne,Beijing,China,9099,7472,2025,2
Melbourne,Bombay,India,2803,2903,2025,2
Melbourne,Chengdu,China,8611,6337,2025,2
Melbourne,Chicago,USA,NA,NA,2025,2
Melbourne,Christchurch,New Zealand,15660,17925,2025,2
Melbourne,Colombo,Sri Lanka,8097,6163,2025,2
Melbourne,Dallas,USA,2551,2625,2025,2
Melbourne,Denpasar,Indonesia,43216,30898,2025,2
Melbourne,Doha,Qatar,17670,14446,2025,2
Melbourne,Dubai,United Arab Emirates,23122,14062,2025,2
Melbourne,Guangzhou,China,19964,16325,2025,2
Melbourne,Haikou,China,3277,1739,2025,2
Melbourne,Hangzhou,China,2822,1549,2025,2
Melbourne,Hanoi,Vietnam,6437,3797,2025,2
Melbourne,Ho Chi Minh City,Vietnam,23708,15321,2025,2
Melbourne,Hong Kong,Hong Kong (SAR),31310,23805,2025,2
Melbourne,Honolulu,USA,2453,1749,2025,2
Melbourne,Istanbul,Turkey,2278,1331,2025,2
Melbourne,Jakarta,Indonesia,5233,3433,2025,2
Melbourne,Kuala Lumpur,Malaysia,28811,17284,2025,2
Melbourne,London,UK,NA,NA,2025,2
Melbourne,Los Angeles,USA,10376,8771,2025,2
Melbourne,Manila,Philippines,11130,7511,2025,2
Melbourne,Nadi,Fiji,7647,6696,2025,2
Melbourne,Nanjing,China,2335,782,2025,2
Melbourne,New Delhi,India,8981,9368,2025,2
Melbourne,New York,USA,NA,NA,2025,2
Melbourne,Osaka,Japan,0,NA,2025,2
Melbourne,Phuket,Thailand,5488,4517,2025,2
Melbourne,Qingdao,China,3216,1211,2025,2
Melbourne,Queenstown,New Zealand,8099,8554,2025,2
Melbourne,San Francisco,USA,4705,4401,2025,2
Melbourne,Santiago,Chile,3501,3647,2025,2
Melbourne,Seoul,Korea,2132,1840,2025,2
Melbourne,Shanghai,China,18736,12517,2025,2
Melbourne,Singapore,Singapore,76563,58864,2025,2
Melbourne,Taipei,Taiwan,2746,3823,2025,2
Melbourne,Tokyo,Japan,12156,10422,2025,2
Melbourne,Wellington,New Zealand,8349,9254,2025,2
Melbourne,Xiamen,China,7196,4200,2025,2
Norfolk Island,Auckland,New Zealand,138,140,2025,2
Perth,Auckland,New Zealand,8716,8627,2025,2
Perth,Bangkok,Thailand,10324,6236,2025,2
Perth,Denpasar,Indonesia,40464,34878,2025,2
Perth,Doha,Qatar,11555,10263,2025,2
Perth,Dubai,United Arab Emirates,13140,14828,2025,2
Perth,Guangzhou,China,1661,1193,2025,2
Perth,Ho Chi Minh City,Vietnam,5497,3200,2025,2
Perth,Hong Kong,Hong Kong (SAR),12811,11030,2025,2
Perth,Jakarta,Indonesia,2493,1575,2025,2
Perth,Johannesburg,South Africa,3365,2770,2025,2
Perth,Kuala Lumpur,Malaysia,30358,17362,2025,2
Perth,London,UK,5989,5164,2025,2
Perth,Manila,Philippines,1789,1356,2025,2
Perth,Mauritius,Mauritius,1933,1317,2025,2
Perth,Paris,France,1126,821,2025,2
Perth,Phuket,Thailand,3560,2913,2025,2
Perth,Shanghai,China,642,381,2025,2
Perth,Singapore,Singapore,63208,51617,2025,2
Perth,Tokyo,Japan,2510,2229,2025,2
Sunshine Coast,Auckland,New Zealand,1236,1460,2025,2
Sydney,Abu Dhabi,United Arab Emirates,8526,6091,2025,2
Sydney,Anchorage,USA,NA,NA,2025,2
Sydney,Auckland,New Zealand,55363,54142,2025,2
Sydney,Bangalore,India,5571,4573,2025,2
Sydney,Bangkok,Thailand,26600,17377,2025,2
Sydney,Beijing,China,12938,9406,2025,2
Sydney,Chengdu,China,7803,6296,2025,2
Sydney,Chicago,USA,NA,NA,2025,2
Sydney,Chongqing,China,1737,690,2025,2
Sydney,Christchurch,New Zealand,18071,17343,2025,2
Sydney,Colombo,Sri Lanka,4617,2930,2025,2
Sydney,Dallas,USA,4554,4704,2025,2
Sydney,Denpasar,Indonesia,31632,25506,2025,2
Sydney,Doha,Qatar,13219,12580,2025,2
Sydney,Dubai,United Arab Emirates,31212,22143,2025,2
Sydney,Guangzhou,China,21071,16765,2025,2
Sydney,Haikou,China,3116,1727,2025,2
Sydney,Hangzhou,China,1515,630,2025,2
Sydney,Hanoi,Vietnam,6431,3962,2025,2
Sydney,Ho Chi Minh City,Vietnam,19401,13279,2025,2
Sydney,Hong Kong,Hong Kong (SAR),39220,29738,2025,2
Sydney,Honolulu,USA,8950,8886,2025,2
Sydney,Houston,USA,4901,4754,2025,2
Sydney,Istanbul,Turkey,3254,2008,2025,2
Sydney,Jakarta,Indonesia,9168,5275,2025,2
Sydney,Jinan,China,2014,417,2025,2
Sydney,Johannesburg,South Africa,6503,5304,2025,2
Sydney,Kuala Lumpur,Malaysia,23836,14734,2025,2
Sydney,London,UK,9209,8141,2025,2
Sydney,Los Angeles,USA,30161,28592,2025,2
Sydney,Louisville,USA,NA,NA,2025,2
Sydney,Manila,Philippines,22913,16494,2025,2
Sydney,Nadi,Fiji,16267,14569,2025,2
Sydney,Nanjing,China,2614,806,2025,2
Sydney,New Delhi,India,6809,6780,2025,2
Sydney,New York,USA,886,833,2025,2
